Strategy,Trial,Outcome,Turns,Conflicts,Avg_Wait_Time,Fairness_Index,PacmanA_Score,PacmanB_Score,PacmanC_Score
Q_LEARNING,127,WIN,223,6,47.666666666666664,0.9923327024797399,950,650,290
Q_LEARNING,128,WIN,734,1,130,0.8983309117970162,890,120,850
Q_LEARNING,129,WIN,315,5,75.33333333333333,0.8600390651310029,410,510,970
Q_LEARNING,130,WIN,293,11,64.33333333333333,0.9471609835481984,410,280,1180
Q_LEARNING,131,WIN,327,19,74,0.9969656511712587,730,590,560
Q_LEARNING,132,WIN,271,9,58.666666666666664,0.9794472902042624,860,570,460
Q_LEARNING,133,WIN,640,1,65.33333333333333,0.7029717464500074,440,1290,130
Q_LEARNING,134,WIN,630,37,147.33333333333334,0.9844494834971026,540,660,670
Q_LEARNING,135,WIN,528,1,63.666666666666664,0.7664880764786217,80,1150,650
Q_LEARNING,136,LOSS,486,2,108.66666666666667,0.9913621014533311,70,600,820
Q_LEARNING,137,LOSS,585,9,99.66666666666667,0.9178087817097333,350,610,860
Q_LEARNING,138,WIN,625,34,118.33333333333333,0.7869529108359404,760,190,900
Q_LEARNING,139,WIN,305,9,61.666666666666664,0.9786680392325069,450,700,720
Q_LEARNING,140,WIN,361,2,70,0.9674871659865737,670,630,550
Q_LEARNING,141,WIN,285,6,64.33333333333333,0.9273532999726143,790,420,680
Q_LEARNING,142,LOSS,390,60,114,0.9569955817378498,610,380,610
Q_LEARNING,143,WIN,272,9,58.333333333333336,0.9780907668231612,780,460,630
Q_LEARNING,144,WIN,289,5,61.333333333333336,0.9960576640188291,810,500,550
Q_LEARNING,145,WIN,532,17,93,0.8943232344121601,1000,260,600
Q_LEARNING,146,WIN,656,32,137,0.9574554915064021,460,420,1010
Q_LEARNING,147,WIN,292,2,70,0.9202453987730062,370,590,900
Q_LEARNING,148,WIN,268,6,48,0.9888412017167382,430,550,910
Q_LEARNING,149,WIN,260,5,51.666666666666664,0.9959374870455582,510,750,630
Q_LEARNING,150,LOSS,620,17,151.33333333333334,0.8515360335795614,460,770,550
Q_LEARNING,151,WIN,436,10,93.66666666666667,0.9998227287116176,370,490,1000
Q_LEARNING,152,WIN,465,2,93.33333333333333,0.9507870673555022,430,580,840
Q_LEARNING,153,LOSS,642,40,112.33333333333333,0.8900880142327557,710,460,670
Q_LEARNING,154,WIN,404,37,96,0.9831448687860038,480,590,800
Q_LEARNING,155,WIN,345,9,72.33333333333333,0.9541263955585273,1100,220,570
Q_LEARNING,156,WIN,544,30,132,0.9896626150176077,760,420,720
Q_LEARNING,157,LOSS,577,29,125.33333333333333,0.9635112110679479,610,990,280
Q_LEARNING,158,WIN,385,26,100.33333333333333,0.9706660667030931,990,450,430
Q_LEARNING,159,WIN,313,28,70,0.9875050382910117,1090,350,400
Q_LEARNING,160,WIN,511,25,116.33333333333333,0.9950818198900354,930,210,720
Q_LEARNING,161,LOSS,803,1,161.33333333333334,0.9568342972911152,680,450,700
Q_LEARNING,162,WIN,601,12,111.33333333333333,0.9535678873046808,850,360,670
Q_LEARNING,163,WIN,619,23,145,0.9875064581278474,680,840,350
Q_LEARNING,164,WIN,470,6,105.66666666666667,0.9199004018711266,600,680,590
Q_LEARNING,165,LOSS,835,22,180,0.9023896615110385,780,560,500
Q_LEARNING,166,WIN,351,5,80,0.9934802856255821,640,830,400
Q_LEARNING,167,WIN,249,11,56.333333333333336,0.9953301968984144,430,680,750
Q_LEARNING,168,WIN,297,4,87.66666666666667,0.9951371804278706,530,800,500
Q_LEARNING,169,LOSS,509,17,111.66666666666667,0.9634618521475605,310,840,720
Q_LEARNING,170,LOSS,682,24,148,0.7962195565249001,760,530,550
Q_LEARNING,171,WIN,388,2,63.333333333333336,0.9944903581267218,280,840,740
Q_LEARNING,172,WIN,692,26,187,0.9994093494269737,760,460,650
Q_LEARNING,173,WIN,332,2,71,0.9498775202562653,870,410,590
Q_LEARNING,174,LOSS,682,12,116.66666666666667,0.8775323075159747,640,660,550
Q_LEARNING,175,LOSS,797,4,142,0.9183543342948232,300,870,670
Q_LEARNING,176,WIN,381,7,104,0.9991993594875901,570,770,510
Q_LEARNING,177,LOSS,508,17,96,0.9038247793396534,390,720,740
Q_LEARNING,178,WIN,589,14,141.33333333333334,0.9004016788372349,480,590,780
Q_LEARNING,179,WIN,460,8,94,0.9931809666541775,710,570,620
Q_LEARNING,180,WIN,454,2,91.33333333333333,0.8965154880466194,950,230,690
Q_LEARNING,181,WIN,281,11,82,0.84763425497941,820,760,310
Q_LEARNING,182,LOSS,442,13,111,0.9583106478960878,630,510,690
Q_LEARNING,183,LOSS,832,1,145.33333333333334,0.8934762173340853,590,700,580
Q_LEARNING,184,WIN,315,25,69.33333333333333,0.9629629629629629,630,340,910
Q_LEARNING,185,WIN,421,18,96,0.9653631284916201,700,420,730
Q_LEARNING,186,WIN,573,14,135,0.9962464240811939,380,800,680
Q_LEARNING,187,LOSS,605,15,143.66666666666666,0.9616601179290458,620,550,650
Q_LEARNING,188,WIN,318,2,73,0.9785762379873906,200,960,690
Q_LEARNING,189,WIN,473,54,117.66666666666667,0.9930982267383941,430,540,910
Q_LEARNING,190,WIN,401,11,69,0.9911178960516273,430,820,630
Q_LEARNING,191,WIN,454,31,118,0.9799652794069348,520,560,760
Q_LEARNING,192,WIN,421,10,65,0.9735770796528151,400,990,490
Q_LEARNING,193,WIN,333,11,72,0.9677660236465464,590,510,750
Q_LEARNING,194,WIN,371,37,89,0.9820638922180436,1000,400,460
Q_LEARNING,195,WIN,408,10,86,0.9844706717543704,740,380,740
Q_LEARNING,196,WIN,553,5,96,0.9386840497046242,680,670,510
Q_LEARNING,197,WIN,306,14,70.33333333333333,0.9788492403755249,640,580,680
Q_LEARNING,198,WIN,278,5,65.33333333333333,0.9549092716877952,330,880,660
Q_LEARNING,199,WIN,337,0,88.66666666666667,0.8524408462242784,270,380,1190
Q_LEARNING,200,WIN,318,6,56.333333333333336,0.8920016240357288,620,240,980
Q_LEARNING,201,WIN,385,25,78,0.9990147783251232,650,340,890
Q_LEARNING,202,WIN,454,14,91.33333333333333,0.9840870363088216,680,270,870
Q_LEARNING,203,LOSS,524,18,114,0.9582657425158532,780,610,440
Q_LEARNING,204,LOSS,667,21,90,0.7626639884501915,330,470,1020
Q_LEARNING,205,WIN,370,8,73.66666666666667,0.9984871716242462,620,710,490
Q_LEARNING,206,LOSS,687,9,97.66666666666667,0.881126130287075,300,310,1200
Q_LEARNING,207,LOSS,626,8,100.66666666666667,0.9601836060050954,430,880,480
Q_LEARNING,208,WIN,316,9,78,0.9881970763400109,490,870,490
Q_LEARNING,209,LOSS,399,3,66.66666666666667,0.7271669575334497,380,680,390
Q_LEARNING,210,LOSS,467,11,93.66666666666667,0.9296200802929161,490,890,430
Q_LEARNING,211,WIN,282,19,58,0.9394898529137963,340,530,960
Q_LEARNING,212,LOSS,718,5,159.33333333333334,0.9649225051733603,280,870,650
Q_LEARNING,213,LOSS,704,5,125.66666666666667,0.78143951264838,730,340,770
Q_LEARNING,214,WIN,461,5,94.33333333333333,0.9782101547518718,520,490,840
Q_LEARNING,215,WIN,578,30,142,0.9750169240192128,810,290,750
Q_LEARNING,216,LOSS,441,13,122.33333333333333,0.9705846322358418,520,830,520
Q_LEARNING,217,WIN,608,24,104.33333333333333,0.9073976307575463,690,530,660
Q_LEARNING,218,WIN,268,3,50,0.951052498097895,370,990,480
Q_LEARNING,219,WIN,671,18,112.66666666666667,0.785085006665842,670,280,910
Q_LEARNING,220,WIN,490,16,95.33333333333333,0.9560745260303434,360,640,870
Q_LEARNING,221,WIN,650,35,180,0.924604760002283,290,710,870
Q_LEARNING,222,LOSS,540,21,123,0.9641423260754116,370,980,500
Q_LEARNING,223,LOSS,704,22,148.66666666666666,0.9808771462666548,340,380,1010
Q_LEARNING,224,LOSS,578,0,124.66666666666667,0.9038019177586519,830,370,420
Q_LEARNING,225,WIN,354,15,64.33333333333333,0.9480288106691099,650,710,510
Q_LEARNING,226,LOSS,758,4,144.33333333333334,0.8215094752984993,430,1030,290
Q_LEARNING,227,WIN,439,16,77.66666666666667,0.9020653672964126,80,1430,350
Q_LEARNING,228,WIN,393,15,89,0.9811718072587637,320,610,950
Q_LEARNING,229,WIN,509,46,137.33333333333334,0.9959748870504019,920,450,510
Q_LEARNING,230,WIN,340,3,82.66666666666667,0.9696052465632489,330,820,750
Q_LEARNING,231,WIN,357,19,92,0.9809163254268717,610,700,540
Q_LEARNING,232,WIN,483,15,114.66666666666667,0.9613778536030547,600,660,590
Q_LEARNING,233,WIN,334,11,89,0.9884364211139304,630,540,660
Q_LEARNING,234,WIN,331,9,72,0.9973066564063101,820,330,690
Q_LEARNING,235,LOSS,478,51,118.66666666666667,0.9862570232369924,380,570,850
Q_LEARNING,236,WIN,464,12,107,0.9606746287024865,520,280,1050
Q_LEARNING,237,WIN,500,24,83.33333333333333,0.9487810061632814,420,750,690
Q_LEARNING,238,LOSS,762,2,109.66666666666667,0.9570634057490472,530,430,910
Q_LEARNING,239,WIN,249,11,46.333333333333336,0.9801146451580176,710,710,410
Q_LEARNING,240,LOSS,652,5,129.66666666666666,0.8716898528183415,550,880,370
Q_LEARNING,241,LOSS,630,26,121.33333333333333,0.8700814289466772,860,460,550
Q_LEARNING,242,WIN,346,20,80,0.9690118098314323,370,940,540
Q_LEARNING,243,LOSS,792,27,147,0.7730291792370708,1200,610,20
Q_LEARNING,244,WIN,423,24,98.66666666666667,0.9931759958285157,830,530,540
Q_LEARNING,245,WIN,433,7,90,0.9977007718837247,560,720,560
Q_LEARNING,246,WIN,281,8,68,0.9402196014640097,800,850,220
Q_LEARNING,247,WIN,483,14,115,0.970309863288415,360,940,560
Q_LEARNING,248,WIN,446,10,86.66666666666667,0.9981985174684741,700,470,710
Q_LEARNING,249,LOSS,816,32,163,0.9110308488873141,420,1120,260
Q_LEARNING,250,WIN,277,3,66.33333333333333,0.9820945862163033,420,780,640
Q_LEARNING,251,WIN,283,15,64.66666666666667,0.9929819006912564,580,740,540
Q_LEARNING,252,WIN,325,11,69.33333333333333,0.9769227295307772,910,650,280
Q_LEARNING,253,WIN,466,17,96.66666666666667,0.9827292061043726,810,680,380
Q_LEARNING,254,LOSS,874,54,242.33333333333334,0.8671418047700846,590,660,600
Q_LEARNING,255,WIN,611,14,104.66666666666667,0.8950741688908256,640,260,960
Q_LEARNING,256,LOSS,590,16,121,0.9084948393902413,870,550,380
Q_LEARNING,257,WIN,656,4,176.33333333333334,0.9432450561044091,720,270,870
Q_LEARNING,258,WIN,412,12,115,0.989969309080021,590,810,500
Q_LEARNING,259,WIN,371,10,88.33333333333333,0.9960569053799129,610,860,380
Q_LEARNING,260,WIN,617,3,113.66666666666667,0.9201266073194857,770,640,440
Q_LEARNING,261,WIN,488,6,107.33333333333333,0.9923433252938249,450,1020,410
Q_LEARNING,262,WIN,439,8,104.66666666666667,0.984758594514692,930,640,280
Q_LEARNING,263,WIN,339,3,57.333333333333336,0.8956706024825916,1000,240,610
Q_LEARNING,264,LOSS,770,57,143.33333333333334,0.9763541699669445,1070,320,460
