Strategy,Trial,Outcome,Turns,Conflicts,Avg_Wait_Time,Fairness_Index,PacmanA_Score,PacmanB_Score,PacmanC_Score
PRIORITY_BASED,210,WIN,446,158,52.666666666666664,0.503347044116461,440,1090,330
PRIORITY_BASED,211,LOSS,1183,113,37.333333333333336,0.405089452948395,560,850,450
PRIORITY_BASED,212,WIN,492,33,11,0.3333333333333333,570,1180,130
PRIORITY_BASED,213,WIN,427,6,2,0.3333333333333333,760,750,370
PRIORITY_BASED,214,WIN,963,48,16,0.4439306358381503,1260,350,290
PRIORITY_BASED,215,WIN,444,80,26.666666666666668,0.6654190060303597,80,1010,760
PRIORITY_BASED,216,WIN,370,1,0.3333333333333333,0.3333333333333333,410,1020,420
PRIORITY_BASED,217,LOSS,1448,1,0.3333333333333333,0.3333333333333333,720,880,120
PRIORITY_BASED,218,WIN,938,6,1.6666666666666667,0.6410256410256411,820,640,390
PRIORITY_BASED,219,LOSS,696,35,11.666666666666666,0.3529242293287237,770,930,50
PRIORITY_BASED,220,LOSS,960,41,12.666666666666666,0.351338199513382,1050,380,410
PRIORITY_BASED,221,WIN,207,13,4,0.46153846153846156,380,650,840
PRIORITY_BASED,222,LOSS,1062,144,48,0.5719013734899884,290,1130,290
PRIORITY_BASED,223,LOSS,1242,1,0.3333333333333333,0.3333333333333333,1210,90,350
PRIORITY_BASED,224,LOSS,1050,7,2.3333333333333335,0.7777777777777778,570,520,780
PRIORITY_BASED,225,LOSS,1143,4,1.3333333333333333,0.8888888888888888,370,430,940
PRIORITY_BASED,226,LOSS,650,1,0.3333333333333333,0.3333333333333333,260,1430,160
PRIORITY_BASED,227,LOSS,955,1,0.3333333333333333,0.3333333333333333,230,1210,220
PRIORITY_BASED,228,WIN,748,2,0.3333333333333333,0.3333333333333333,820,710,320
PRIORITY_BASED,229,WIN,331,154,51.333333333333336,0.34657314043548154,570,850,440
PRIORITY_BASED,230,WIN,1129,1,0.3333333333333333,0.3333333333333333,1000,360,460
PRIORITY_BASED,231,LOSS,1078,57,19,0.6664615384615384,480,560,770
PRIORITY_BASED,232,LOSS,1075,1,0.3333333333333333,0.3333333333333333,1180,80,600
PRIORITY_BASED,233,LOSS,704,2,0.6666666666666666,0.3333333333333333,910,570,270
PRIORITY_BASED,234,WIN,743,36,12,0.3523654159869494,570,650,650
PRIORITY_BASED,235,LOSS,1598,15,5,0.5474452554744526,540,480,810
PRIORITY_BASED,236,LOSS,923,14,4.333333333333333,0.771689497716895,640,440,770
PRIORITY_BASED,237,LOSS,960,69,21.666666666666668,0.6627450980392157,470,950,400
PRIORITY_BASED,238,WIN,1062,216,72,0.4153846153846154,460,330,1070
PRIORITY_BASED,239,WIN,541,27,9,0.35893648449039883,420,670,790
PRIORITY_BASED,240,LOSS,1113,60,19.333333333333332,0.7597109304426377,780,350,700
PRIORITY_BASED,241,LOSS,1173,148,49,0.3333333333333333,340,480,1030
PRIORITY_BASED,242,LOSS,1099,3,1,0.6,290,1200,340
PRIORITY_BASED,243,LOSS,993,83,27.666666666666668,0.3333333333333333,820,370,620
PRIORITY_BASED,244,WIN,485,0,0,0,520,150,1180
PRIORITY_BASED,245,WIN,267,3,1,0.6,380,880,620
PRIORITY_BASED,246,WIN,217,2,0.6666666666666666,0.6666666666666666,960,230,670
PRIORITY_BASED,247,LOSS,964,14,4.666666666666667,0.3333333333333333,850,810,160
PRIORITY_BASED,248,WIN,189,22,7.333333333333333,0.5138004246284501,1030,220,610
PRIORITY_BASED,249,LOSS,994,308,102.66666666666667,0.3333333333333333,160,820,810
PRIORITY_BASED,250,WIN,550,22,7.333333333333333,0.3333333333333333,290,400,1150
PRIORITY_BASED,251,LOSS,1045,19,6.333333333333333,0.37025641025641026,790,530,460
PRIORITY_BASED,252,WIN,367,17,5.666666666666667,0.4243759177679883,670,550,650
PRIORITY_BASED,253,LOSS,948,1,0.3333333333333333,0.3333333333333333,890,170,780
PRIORITY_BASED,254,WIN,225,28,9,0.9033457249070632,520,670,680
PRIORITY_BASED,255,WIN,683,13,4.333333333333333,0.3333333333333333,580,1110,210
PRIORITY_BASED,256,WIN,268,3,1,0.6,770,590,510
PRIORITY_BASED,257,LOSS,929,142,47.333333333333336,0.5599244696212373,300,230,1310
PRIORITY_BASED,258,WIN,785,3,1,0.3333333333333333,380,460,980
PRIORITY_BASED,259,LOSS,602,77,25.333333333333332,0.42129832239241427,950,400,520
PRIORITY_BASED,260,WIN,483,232,77.33333333333333,0.336219282135852,340,510,1030
PRIORITY_BASED,261,LOSS,919,60,19.333333333333332,0.6862505099959201,560,760,520
PRIORITY_BASED,262,LOSS,831,134,43,0.5513368452440115,970,460,430
PRIORITY_BASED,263,WIN,539,11,3.3333333333333335,0.7936507936507936,800,700,340
PRIORITY_BASED,264,WIN,535,125,41.333333333333336,0.3730771097199981,740,530,590
PRIORITY_BASED,265,WIN,163,1,0.3333333333333333,0.3333333333333333,370,490,1010
PRIORITY_BASED,266,LOSS,1109,18,6,0.46153846153846156,660,510,600
PRIORITY_BASED,267,WIN,452,1,0.3333333333333333,0.3333333333333333,310,690,830
PRIORITY_BASED,268,WIN,266,2,0.6666666666666666,0.6666666666666666,1100,540,220
PRIORITY_BASED,269,WIN,394,125,41.666666666666664,0.3333333333333333,630,760,480
PRIORITY_BASED,270,LOSS,1090,185,61.333333333333336,0.3755518580144204,310,920,620
PRIORITY_BASED,271,WIN,712,19,6,0.3333333333333333,410,680,760
PRIORITY_BASED,272,LOSS,796,56,18.666666666666668,0.3454505397664684,700,160,980
PRIORITY_BASED,273,WIN,659,91,30,0.3333333333333333,1010,170,660
PRIORITY_BASED,274,WIN,612,40,13,0.38850574712643676,310,920,600
PRIORITY_BASED,275,WIN,443,121,40,0.6180788050476436,710,570,590
PRIORITY_BASED,276,WIN,492,1,0.3333333333333333,0.3333333333333333,80,1370,400
PRIORITY_BASED,277,LOSS,1195,21,7,0.3333333333333333,890,810,150
PRIORITY_BASED,278,WIN,567,2,0.6666666666666666,0.6666666666666666,170,1280,420
PRIORITY_BASED,279,LOSS,832,18,6,0.3724137931034483,430,80,1220
PRIORITY_BASED,280,WIN,217,1,0.3333333333333333,0.3333333333333333,400,530,920
PRIORITY_BASED,281,WIN,840,1,0.3333333333333333,0.3333333333333333,930,520,420
PRIORITY_BASED,282,LOSS,1020,3,0.6666666666666666,0.6666666666666666,350,790,690
PRIORITY_BASED,283,WIN,382,4,1.3333333333333333,0.5333333333333333,490,820,540
PRIORITY_BASED,284,WIN,177,26,8.666666666666666,0.3599574014909478,390,500,970
PRIORITY_BASED,285,LOSS,1016,13,4.333333333333333,0.38850574712643676,930,560,340
PRIORITY_BASED,286,LOSS,985,11,3.6666666666666665,0.3333333333333333,480,480,490
PRIORITY_BASED,287,WIN,1037,197,65,0.3968253968253968,1360,130,350
PRIORITY_BASED,288,WIN,258,33,9,0.41824440619621345,780,450,650
PRIORITY_BASED,289,WIN,677,97,32.333333333333336,0.6046526572842362,790,230,830
PRIORITY_BASED,290,WIN,476,11,3.6666666666666665,0.39933993399339934,820,550,480
PRIORITY_BASED,291,LOSS,868,2,0.6666666666666666,0.6666666666666666,290,740,540
PRIORITY_BASED,292,LOSS,1011,2,0.6666666666666666,0.6666666666666666,230,730,870
PRIORITY_BASED,293,LOSS,454,0,0,0,610,890,100
PRIORITY_BASED,294,LOSS,942,12,4,0.47058823529411764,440,740,570
PRIORITY_BASED,295,WIN,160,3,1,0.6,380,290,1200
PRIORITY_BASED,296,WIN,272,15,4.666666666666667,0.4474885844748858,810,570,460
PRIORITY_BASED,297,WIN,189,46,15.333333333333334,0.34814083580125044,450,520,920
PRIORITY_BASED,298,LOSS,1146,78,25.666666666666668,0.38028349688923097,560,560,730
PRIORITY_BASED,299,LOSS,1634,46,15,0.49019607843137253,640,250,940
PRIORITY_BASED,300,LOSS,976,200,62.333333333333336,0.38286527618109156,910,620,340
